date cotation,semaine,marche,stade,code produit,Prix,unit,Origine,Certification,produit,Commentaire
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230732,"2,81",le kg,U.E.,Biologique,CITRON, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230734,"3,18",le kg,U.E.,Biologique,CLEMENTINE, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230761,"3,82",le kg,France,Biologique,CLERI-BRANCHE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230762,"3,5",le kg,France,Biologique,CLERI-RAVE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230783,"2,39",la piece,U.E.,Biologique,CONCOMBRE, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230785,"2,6",le kg,France,Biologique,COURGE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230788,"4,81",le kg,U.E.,Biologique,COURGETTE verte, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230790,"8,5",le kg,France,Biologique,ENDIVE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230793,"4,65",le kg,France,Biologique,FENOUIL, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230794,"3,37",le kg,U.E.,Biologique,FENOUIL, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230742,4,le kg,U.E.,Biologique,GRENADE, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230706,"5,24",le kg,France,Biologique,KIWI Hayward, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230870,"0,61",la piece,France,Biologique,KIWI Hayward,KIWI Hayward France Biologique vendu la piece
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230708,"6,1",le kg,U.E.,Biologique,KIWI Hayward, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230842,"1,19",le litre,France,Biologique,Lait bouteille UHT demi ecreme,Lait UHT Biologique demi crm France bouteille plastique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230843,"1,24",le litre,France,Biologique,Lait brique UHT demi ecreme,Lait UHT Biologique demi crm France brique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230825,"1,31",la piece,France,Biologique,LaitUE Batavia, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230828,"1,39",la piece,France,Biologique,LaitUE Feuille de chene, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230830,"1,39",la piece,France,Biologique,LaitUE pommee, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230797,"18,69",le kg,France,Biologique,MACHE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230800,"3,21",le kg,France,Biologique,NAVET rond violet, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230713,"8,81",le kg,France,Biologique,NOIX, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230841,"2,39",la bote de 6,Inconnu,Biologique,OEUF, Biologique barq. de 6
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230803,"2,77",le kg,France,Biologique,OIGNON jaune, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230805,"3,58",le kg,France,Biologique,OIGNON rouge, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230736,"2,19",le kg,U.E.,Biologique,ORANGE, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230807,"4,01",le kg,France,Biologique,PANAIS, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230808,"4,37",le kg,France,Biologique,PATATE DOUCE, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230792,"6,04",le kg,France,Biologique,PINARD, France feuille Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230718,"3,88",le kg,France,Biologique,POIRE, toutes varietes France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230812,"3,73",le kg,France,Biologique,POIREAU, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230814,"5,07",le kg,U.E.,Biologique,POIVRON, U.E. Biologique moyen
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230738,"3,01",le kg,U.E.,Biologique,POMELOS rose, U.E. Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230720,"3,43",le kg,France,Biologique,POMME, autres varits France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230721,"3,26",le kg,France,Biologique,POMME Bicolore, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230815,"2,16",le kg,France,Biologique,POMME DE TERRE, de conservation France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230725,"3,5",le kg,France,Biologique,POMME Golden, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230818,"3,22",le kg,France,Biologique,RADIS noir, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230819,"2,14",la botte,France,Biologique,RADIS rouge, France Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230839,"4,68",le kg,U.E.,Biologique,TOMATE ronde.,TOMATE ronde U.E. grappe Biologique
11/02/2021,6,Bio magasins specialises (DRIVE),Detail,57230840,"3,71",le kg,France,Biologique,TOPINAMBOUR, France Biologique
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230748,"12,93",le kg,France,Biologique,AIL blanc sec, France Biologique
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230749,"8,87",le kg,U.E.,Biologique,AIL blanc sec, U.E. Biologique
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230699,"2,98",la piece,Inconnu,Biologique,ANANAS, Import Biologique vendu la piece
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230754,"5,22",le kg,U.E.,Biologique,AUBERGINE longue-violette, U.E. Biologique
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230747,"1,73",la piece,U.E.,Biologique,AVOCAT Hass,AVOCAT Hass U.E. Biologique vendu la piece
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230701,"1,94",le kg,Inconnu,Biologique,BANANE, Import Biologique
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230755,"3,77",le kg,France,Biologique,BETTE, France Biologique vrac
18/02/2021,7,Bio magasins specialises (DRIVE),Detail,57230756,"3,08",le kg,France,Biologique,BETTERAVE ROUGE ronde crue, France Biologique
